Policy ID,Client,Account Owner,Product Line,Country,Region,Distribution,Retail Broker,Business Type,Inception Date,Expiry Date,Status,Currency,FX Rate (per GBP),Premium (Local),GWP (GBP),Brokerage %,Revenue (GBP)
BTD-2026-00782,Kestrel Field Services,Marcus Ridley,Liability,United Kingdom,UK & Ireland,Retail,,New Business,2026-01-21,2027-01-21,Live,GBP,1.0,54740,54740.0,0.181,9907.94
BTD-2024-00116,Northgate Pharmaceuticals,Eleanor Voss,Kidnap & Ransom,United Kingdom,UK & Ireland,Retail,,New Business,2024-04-01,2024-10-01,Renewed,GBP,1.0,5590,5590.0,0.2381,1330.98
BTD-2025-00684,Halloway Security Group,Priya Nandakumar,Marine Cargo,United Kingdom,UK & Ireland,Wholesale,Fairweather & Co,New Business,2025-11-01,2026-11-01,Live,GBP,1.0,1730,1730.0,0.0651,112.62
BTD-2026-00915,Strathallan Whisky Co,Callum Reid,Professional Indemnity,United Kingdom,UK & Ireland,Wholesale,Jardine Wray Partners,New Business,2026-05-23,2027-05-23,Live,GBP,1.0,4280,4280.0,0.088,376.64
BTD-2024-00036,Kestrel Field Services,Sofia Almeida,Political Violence,South Africa,Middle East & Africa,Wholesale,Barrenger Insurance Brokers,New Business,2024-01-01,2025-01-01,Renewed,ZAR,23.5,1772000,75404.26,0.117,8822.3
BTD-2025-00436,Orrinshaw Media Group,Priya Nandakumar,Active Assailant,Israel,Middle East & Africa,Retail,,Renewal,2025-03-21,2026-03-21,Renewed,USD,1.27,17530,13803.15,0.2395,3305.85
BTD-2024-00084,Merrowdale Timber,Tom Beckwith,Marine Cargo,Ukraine,Europe,Retail,,New Business,2024-03-13,2025-03-13,Expired,USD,1.27,6300,4960.63,0.1214,602.22
BTD-2024-00083,Caldwell Maritime Holdings,Eleanor Voss,K&R,Greece,Europe,Retail,,New Business,2024-03-11,2025-03-11,Renewed,EUR,1.17,31150,26623.93,0.2555,6802.41
BTD-2025-00465,Thornbury Aid Foundation,Priya Nandakumar,D&O,Ireland,UK & Ireland,Wholesale,Barrenger Insurance Brokers,Renewal,2025-04-01,2026-04-01,Renewed,EUR,1.17,38960,33299.15,0.0787,2620.64
BTD-2024-00108,Saltmarsh Infrastructure plc,E Voss,Kidnap & Ransom,United Kingdom,UK & Ireland,Wholesale,Ainsworth & Pike,New Business,2024-04-01,2026-04-01,Expired,GBP,1.0,15390,15390.0,0.1363,2097.66
BTD-2024-00240,Tarnbeck Utilities,Priya Nandakumar,Personal Accident,United Kingdom,UK & Ireland,Wholesale,Barrenger Insurance Brokers,New Business,2024-09-01,2025-03-01,Expired,GBP,1.0,2340,2340.0,0.1085,253.89
BTD-2025-00706,Barrowfield Housing,Sofia Almeida,Marine Cargo,Greece,Europe,Retail,,Renewal,2025-12-01,2026-12-01,Live,EUR,1.17,5310,4538.46,0.1178,534.63
BTD-2024-00255,Grantley Sports Holdings,Marcus Ridley,Cyber,United Kingdom,UK & Ireland,Wholesale,Norbury Risk Solutions,Renewal,2024-09-01,2025-09-01,Renewed,GBP,1.0,4480,4480.0,0.0816,365.57
BTD-2025-00690,Kestrel Field Services,Priya Nandakumar,Marine Cargo,Italy,Europe,Retail,,New Business,2025-11-01,2026-11-01,Live,EUR,1.17,6130,5239.32,0.1294,677.97
BTD-2024-00170,Kestrel Field Services,Priya Nandakumar,Marine Cargo,Italy,Europe,Wholesale ,Jardine Wray Partners,New Business,2024-06-01,2025-06-01,Expired,EUR,1.17,18960,16205.13,0.0698,1131.12
BTD-2025-00468,Sandringham Bio,Marcus Ridley,Liability,UK,UK & Ireland,Retail,,Renewal,2025-04-27,2026-04-27,Renewed,GBP,1.0,13030,13030.0,0.1865,2430.09
BTD-2025-00663,Draycote Systems,Priya Nandakumar,Fixated Threat,United Kingdom,UK & Ireland,Wholesale,Ivory Lane Insurance,Renewal,2025-10-01,2026-10-01,Live,GBP,1.0,1490,1490.0,0.1295,192.96
BTD-2026-00815,Ormsgill Cement,Marcus Ridley,Kidnap and Ransom,United Kingdom,UK & Ireland,Wholesale,Fairweather & Co,Renewal,2026-02-01,2027-02-01,Live,GBP,1.0,11170,11170.0,0.1405,1569.39
BTD-2026-00726,Carrowmore Shipping,Tom Beckwith,Kidnap & Ransom,United Kingdom,UK & Ireland,Retail,,Renewal,2026-01-24,2027-01-24,Live,GBP,1.0,31530,31530.0,0.2412,7605.04
BTD-2024-00038,Merrowdale Timber,Eleanor Voss,Kidnap & Ransom,United Kingdom,UK & Ireland,Retail,,Renewal,2024-01-01,2025-01-01,Renewed,GBP,1.0,6470,6470.0,0.2467,1596.15
BTD-2025-00678,Northgate Pharmaceuticals,Eleanor Voss,Political Violence,Hong Kong,Asia Pacific,Retail,,Renewal,2025-11-01,2026-11-01,Live,USD,1.27,86780,68330.71,0.1905,13017.0
BTD-2024-00101,Zenmoor Technologies,Tom Beckwith,Active Assailant,USA,North America,Wholesale,Norbury Risk Solutions,Renewal,2024-04-17,2025-04-17,Expired,USD,1.27,5330,4196.85,0.1187,498.17
BTD-2026-00798,Halloway Security Group,Sofia Almeida,Terrorism,Canada,North America,Wholesale,Kilbride Risk Advisers,New Business,2026-02-01,2027-02-01,Live,CAD,1.72,17510,10180.23,0.1184,1205.34
BTD-2025-00677,Tarnbeck Utilities,Marcus Ridley,Liability,United Kingdom,UK & Ireland,Wholesale,Grindley Risk Services,New Business,2025-11-01,2026-11-01,Live,GBP,1.0,7580,7580.0,0.0998,756.48
BTD-2024-00270,Newlyn Bay Fisheries,Tom Beckwith,Terrorism,Canada,North America,Retail,,New Business,06/10/2024,2025-10-06,Renewed,CAD,1.72,11940,6941.86,0.2004,1391.15
BTD-2025-00439,Shawbury Aerospace,Sofia Almeida,Personal Accident,Netherlands,Europe,Retail,,New Business,2025-03-12,2026-03-12,Expired,EUR,1.17,8390,7170.94,0.2062,1478.65
BTD-2026-00868,Everleigh Cosmetics,Eleanor Voss,Product Recall,Hong Kong,Asia Pacific,Wholesale,Denholm Marsh Brokers,Renewal,2026-04-01,2027-04-01,Live,USD,1.27,27120,21354.33,0.0969,2069.23
BTD-2024-00318,Crayford Dynamics,Sofia Almeida,Political Violence,Ukraine,Europe,Wholesale,Hollowell Brokers Ltd,Renewal,2024-12-01,2025-12-01,Expired,USD,1.27,116300,91574.8,0.1167,10686.78
BTD-2026-00742,Thornbury Aid Foundation,Sofia Almeida,Product Recall,Kenya,Middle East & Africa,Retail,,Renewal,2026-01-01,2026-07-01,Live,USD,1.27,41390,32590.55,0.1736,5657.72
BTD-2026-00797,Alderney Freight Ltd,Sofia Almeida,Product Recall,Japan,Asia Pacific,Retail,,New Business,2026-02-01,2027-02-01,Live,USD,1.27,32490,25582.68,0.1803,4612.56
BTD-2025-00561,Ardenvale Mining Corporation,Marcus Ridley,Active Assailant,United Kingdom,UK & Ireland,Wholesale,Merrivale Insurance Partners,Renewal,2025-07-01,2026-07-01,Live,GBP,1.0,41760,41760.0,0.1185,4948.56
BTD-2024-00189,Halloway Security Group,Priya Nandakumar,Personal Accident,Italy,Europe,Wholesale,Barrenger Insurance Brokers,New Business,2024-07-01,2025-07-01,Renewed,EUR,1.17,7380,6307.69,0.1125,709.62
BTD-2024-00193,Thornbury Aid Foundation,Sofia Almeida,Terrorism,Switzerland,Europe,Retail,,New Business,2024-07-01,2025-07-01,Expired,EUR,1.17,86690,74094.02,0.2155,15967.26
BTD-2025-00408,Corrieburn Energy,Marcus Ridley,Product Recall,United Kingdom,UK & Ireland,Wholesale,Barrenger Insurance Brokers,Renewal,2025-02-13,2026-02-13,Renewed,GBP,1.0,18420,18420.0,0.1032,1900.94
BTD-2025-00606,Barrowfield Housing,Priya Nandakumar,PI,Greece,Europe,Wholesale,Hollowell Brokers Ltd,New Business,2025-08-24,2026-02-24,Expired,EUR,1.17,11010,9410.26,0.0884,831.87
BTD-2025-00530,Wickenby Defence Systems,Tom Beckwith,Kidnap & Ransom,United Kingdom,UK & Ireland,Wholesale,Ainsworth & Pike,New Business,2025-06-01,2026-06-01,Expired,GBP,1.0,5930,5930.0,0.1448,858.66
BTD-2025-00330,Zenmoor Technologies,Priya Nandakumar,Liability,Canada,North America,Wholesale,Jardine Wray Partners,New Business,2025-01-21,2026-01-21,Expired,CAD,1.72,23030,13389.53,0.0892,1194.35
BTD-2025-00398,Dunmarrow Agriculture,Tom Beckwith,Product Recall,Guernsey,UK & Ireland,Retail,,New Business,2025-02-18,2026-02-18,Renewed,GBP,1.0,11920,11920.0,0.1661,1979.91
BTD-2025-00639,Merrowdale Timber,Priya Nandakumar,Liability,Ireland,UK & Ireland,Wholesale,Hollowell Brokers Ltd,New Business,2025-10-01,2026-04-01,Renewed,EUR,1.17,14140,12085.47,0.1013,1224.26
BTD-2025-00373,Merrowdale Timber,Tom Beckwith,Terrorism,Canada,North America,Retail,,New Business,2025-01-12,2026-01-12,Renewed,CAD,1.72,24830,14436.05,0.1952,2817.92
BTD-2026-00758,Applecross Distilling,Sofia Almeida,Product Recall,Israel,Middle East & Africa,Wholesale,Calderstone Risk Partners,Renewal,2026-01-18,2027-01-18,Live,USD,1.27,101000,79527.56,0.0988,7857.32
BTD-2026-00795,Strathallan Whisky Co,Sofia Almeida,Personal Accident,Switzerland,Europe,Wholesale,Lansdowne Brokers Group,Renewal,2026-02-01,2027-02-01,Live,EUR,1.17,16690,14264.96,0.1092,1557.73
BTD-2026-00725,Elmsworth Manufacturing,Callum Reid,Marine Cargo,United Kingdom,UK & Ireland,Wholesale,Calderstone Risk Partners,New Business,2026-01-01,2027-01-01,Live,GBP,1.0,7370,7370.0,0.0741,546.12
BTD-2024-00090,Grantley Sports Holdings,Marcus Ridley,Liability,Mexico,Latin America,Retail,,New Business,2024-03-01,2025-03-01,Renewed,USD,1.27,7710,6070.87,0.1862,1130.4
BTD-2025-00540,Draycote Systems,Tom Beckwith,K&R,Canada,North America,Wholesale,Ainsworth & Pike,New Business,2025-07-15,2026-07-15,Live,CAD,1.72,10380,6034.88,0.13,784.53
BTD-2025-00645,Meridian Vale Energy,Marcus Ridley,D&O,United Kingdom,UK & Ireland,Retail,,Renewal,2025-10-01,2026-10-01,Live,GBP,1.0,17320,17320.0,0.1538,2663.82
BTD-2025-00609,Redcastle Minerals,Priya Nandakumar,Marine Cargo,Canada,North America,Retail,,New Business,2025-09-01,2026-09-01,Live,CAD,1.72,5440,3162.79,0.1337,422.87
BTD-2026-00734,Alderney Freight Ltd,Tom Beckwith,K&R,United Kingdom,UK & Ireland,Retail,,Renewal,2026-01-08,2027-01-08,Live,GBP,1.0,7180,7180.0,0.2538,1822.28
BTD-2026-00931,Westhaven Cruises,Marcus Ridley,D&O,United Kingdom,UK & Ireland,Retail,,Renewal,2026-06-04,2027-06-04,Live,GBP,1.0,12560,12560.0,0.1554,1951.82
BTD-2026-00780,Sandringham Bio,Tom Beckwith,Terrorism,Canada,North America,Wholesale,Calderstone Risk Partners,Renewal,2026-01-27,2028-01-27,Live,CAD,1.72,49570,28819.77,0.1084,3124.06
BTD-2026-00873,Brackenhill Logistics,Sofia Almeida,Fixated Threat,Hong Kong,Asia Pacific,Retail,,New Business,2026-04-16,2027-04-16,Live,USD,1.27,11400,8976.38,0.2566,2303.34
BTD-2025-00413,Thornbury Aid Foundation,Eleanor Voss,Terrorism,United Kingdom,UK & Ireland,Retail,,New Business,2025-02-26,2027-02-26,Live,GBP,1.0,46780,"46,780.00",0.1895,"8,864.81"
BTD-2025-00707,Brackenhill Logistics,Tom Beckwith,Kidnap and Ransom,United States,North America,Wholesale,Calderstone Risk Partners,Renewal,2025-12-11,2026-12-11,Live,USD,1.27,44510,35047.24,0.1316,4612.22
BTD-2025-00539,Saltmarsh Infrastructure plc,Sofia Almeida,Marine Cargo,Spain,Europe,Wholesale,Jardine Wray Partners,New Business,2025-07-07,2026-07-07,Live,EUR,1.17,19080,16307.69,0.0713,1162.74
BTD-2024-00065,Larkspur Hotels Group,Eleanor Voss,Political Violence,Germany,Europe,Wholesale,Merrivale Insurance Partners,New Business,2024-02-11,2025-02-11,Expired,EUR,1.17,39690,33923.08,0.1052,3568.71
BTD-2025-00541,Brackenhill Logistics,Tom Beckwith,Political Violence,Japan,Asia Pacific,Retail,,New Business,2025-07-01,2026-07-01,Live,USD,1.27,91940,72393.7,0.2069,14978.26
BTD-2024-00087,Yarnholme Packaging,Marcus Ridley,Personal Accident,Australia,Asia Pacific,Wholesale,Ainsworth & Pike,New Business,2024-03-01,2025-03-01,Renewed,AUD,1.93,6260,3243.52,0.1101,357.11
BTD-2024-00118,Langmere Telecom,Marcus Ridley,Cyber,Netherlands,Europe,Wholesale,Kilbride Risk Advisers,New Business,2024-04-01,2025-04-01,Expired,EUR,1.17,11620,9931.62,0.0877,871.0
BTD-2026-00834,Harrowgate Resources Group,Priya Nandakumar,Marine Cargo,Greece,Europe,Wholesale,Calderstone Risk Partners,New Business,2026-03-13,2027-03-13,Live,EUR,1.17,7340,6273.5,0.0668,419.07
BTD-2026-00784,Stonegrave Construction,Marcus Ridley,Fixated Threat,Greece,Europe,Wholesale,Ivory Lane Insurance,New Business,2026-01-01,2027-01-01,Live,EUR,1.17,7610,6504.27,0.1421,924.26
BTD-2025-00646,Crayford Dynamics,Callum Reid,Professional Indemnity,United Kingdom,UK & Ireland,Wholesale,Kilbride Risk Advisers,New Business,2025-10-01,2026-10-01,Live,GBP,1.0,16840,16840.0,0.088,1481.92
BTD-2025-00578,Newlyn Bay Fisheries,Sofia Almeida,Product Recall,Japan,Asia Pacific,Retail,,New Business,2025-07-05,2026-01-05,Renewed,USD,1.27,44320,34897.64,0.1828,6379.29
BTD-2026-00821,Caldwell Maritime Holdings,Priya Nandakumar,Liability,Canada,North America,Wholesale,Denholm Marsh Brokers,New Business,2026-03-01,2027-03-01,Live,CAD,1.72,23300,13546.51,0.0893,1209.7
BTD-2025-00673,Newlyn Bay Fisheries,Marcus Ridley,Active Assailant,United Kingdom,UK & Ireland,Wholesale,Ainsworth & Pike,Renewal,2025-11-21,2026-11-21,Live,GBP,1.0,7370,7370.0,0.1327,978.0
BTD-2026-00841,Coldharbour Estates,Sofia Almeida,Product Recall,Germany,Europe,Wholesale,Eastgate Commercial Risks,New Business,2026-03-01,2027-03-01,Live,EUR,1.17,53420,45658.12,0.0963,4396.88
BTD-2026-00898,Wrayburn Motors,Tom Beckwith,Kidnap & Ransom,Canada,North America,Wholesale,Grindley Risk Services,Renewal,2026-05-01,2027-05-01,Live,CAD,1.72,19530,11354.65,0.1362,1546.5
BTD-2026-00843,Fordwich Legal Group,Eleanor Voss,Political Violence,Canada,North America,Retail,,New Business,2026-03-01,2027-03-01,Live,CAD,1.72,62000,36046.51,0.208,7497.67
BTD-2026-00890,Fordwich Legal Group,Priya Nandakumar,Personal Accident,United Kingdom,UK & Ireland,Wholesale,Ollerton & Hale,New Business,2026-04-11,2027-04-11,Live,GBP,1.0,1730,1730.0,0.1115,192.9
BTD-2025-00505,Fordwich Legal Group,Sofia Almeida,Marine Cargo,UK,UK & Ireland,Retail,,Renewal,2025-05-05,2026-05-05,Renewed,GBP,1.0,7740,7740.0,0.1281,991.49
BTD-2026-00947,Halloway Security Group,Marcus Ridley,Fixated Threat,USA,North America,Wholesale,Ainsworth & Pike,Renewal,2026-06-09,2027-06-09,Live,USD,1.27,3280,2582.68,0.1318,340.4
BTD-2026-00909,Ravensworth Trading,Eleanor Voss,Political Violence,UK,UK & Ireland,Retail,,Renewal,2026-05-01,2027-05-01,Live,GBP,1.0,50230,50230.0,0.215,10799.45
BTD-2025-00595,Wrayburn Motors,Tom Beckwith,Kidnap & Ransom,United Kingdom,UK & Ireland,Wholesale,Kilbride Risk Advisers,Renewal,2025-08-23,2026-08-23,Live,GBP,1.0,11890,11890.0,0.1425,1694.32
BTD-2025-00369,Silverdale Data Centres,Marcus Ridley,D&O,United States,North America,Wholesale,Norbury Risk Solutions,New Business,2025-01-08,2026-01-08,Renewed,USD,1.27,27710,21818.9,0.0803,1752.06
BTD-2024-00061,Saltmarsh Infrastructure plc,Tom Beckwith,Active Assailant,Canada,North America,Wholesale,Barrenger Insurance Brokers,New Business,2024-02-13,2025-02-13,Renewed,CAD,1.72,17100,9941.86,0.1293,1285.48
BTD-2025-00564,Thornbury Aid Foundation,Marcus Ridley,Active Assailant,Canada,North America,Wholesale ,Ainsworth & Pike,Renewal,2025-07-01,2026-07-01,Live,CAD,1.72,14630,8505.81,0.1191,1013.04
BTD-2024-00152,Quenby Insurance Services,Priya Nandakumar,Liability,United Kingdom,UK & Ireland,Wholesale ,Ainsworth & Pike,New Business,2024-06-02,2025-06-02,Renewed,GBP,1.0,3240,3240.0,0.1038,336.31
BTD-2024-00026,Zenmoor Technologies,Marcus Ridley,Product Recall,United Kingdom,UK & Ireland,Retail,,New Business,01/01/2024,2025-01-01,Renewed,GBP,1.0,15190,15190.0,0.1763,2678.0
BTD-2024-00141,Vellacott Agritech,Marcus Ridley,Professional Indemnity,UK,UK & Ireland,Wholesale,Eastgate Commercial Risks,Renewal,2024-05-14,2025-05-14,Renewed,GBP,1.0,20660,20660.0,0.0862,1780.89
BTD-2025-00522,Oakhampton Retail Holdings,Eleanor Voss,Political Violence,Germany,Europe,Wholesale,Grindley Risk Services,Renewal,2025-06-01,2026-06-01,Expired,EUR,1.17,28280,24170.94,0.1164,2813.5
BTD-2025-00437,Bramfield Chemicals,Sofia Almeida,Political Violence,Netherlands,Europe,Retail,,New Business,2025-03-01,2027-03-01,Live,EUR,1.17,36490,31188.03,0.1918,5981.86
BTD-2025-00651,Ledbury Green Power,Eleanor Voss,Kidnap & Ransom,United Kingdom,UK & Ireland,Wholesale,Ollerton & Hale,Renewal,2025-10-01,2026-10-01,Live,GBP,1.0,8770,8770.0,0.128,1122.56
BTD-2024-00179,Zenmoor Technologies,Eleanor  Voss,Professional Indemnity,Malaysia,Asia Pacific,Wholesale,Ainsworth & Pike,New Business,2024-07-01,2025-07-01,Renewed,USD,1.27,12260,9653.54,0.0859,829.24
BTD-2025-00444,Thornbury Aid Foundation,Eleanor Voss,Political Violence,United Kingdom,UK & Ireland,Retail,,Renewal,2025-03-21,2025-09-21,Renewed,GBP,1.0,73480,73480.0,0.1875,13777.5
BTD-2025-00525,Whitmoor Recycling,Eleanor Voss,Active Assailant,USA,North America,Retail,,New Business,2025-06-03,2026-06-03,Renewed,USD,1.27,15930,12543.31,0.2235,2803.43
BTD-2026-00845,Whitmoor Recycling,Priya Nandakumar,Liability,Canada,North America,Wholesale,Merrivale Insurance Partners,New Business,2026-03-01,2027-03-01,Live,CAD,1.72,36100,20988.37,0.0943,1979.2
BTD-2026-00908,Willowbrook Care Group,Marcus Ridley,Active Assailant,Canada,North America,Retail,,New Business,2026-05-01,2027-05-01,Live,CAD,1.72,25220,14662.79,0.2401,3520.54
BTD-2025-00676,Northgate Pharmaceuticals,Tom Beckwith,Terrorism,United Kingdom,UK & Ireland,Retail,,Renewal,2025-11-18,2026-11-18,Live,GBP,1.0,44810,44810.0,0.2096,9392.18
BTD-2024-00222,Coldharbour Estates,Tom Beckwith,Personal Accident,Australia,Asia Pacific,Retail,,Renewal,2024-08-17,2025-08-17,Renewed,AUD,1.93,2120,1098.45,0.1998,219.47
BTD-2024-00212,Whitmoor Recycling,Tom Beckwith,Fixated Threat,Guernsey,UK & Ireland,Wholesale,Ivory Lane Insurance,Renewal,20/07/2024,2026-07-20,Live,GBP,1.0,5210,5210.0,0.1279,666.36
BTD-2025-00652,Whitmoor Recycling,Priya Nandakumar,Personal Accident,UK,UK & Ireland,Wholesale,Grindley Risk Services,New Business,2025-10-01,2026-10-01,Live,GBP,1.0,4030,4030.0,0.1115,449.34
BTD-2024-00145,Ashcombe Analytics,E Voss,Product Recall,Ireland,UK & Ireland,Wholesale,Barrenger Insurance Brokers,New Business,2024-05-13,2025-05-13,Renewed,EUR,1.17,30250,25854.7,0.0889,2298.48
BTD-2025-00529,Ardenvale Mining Corporation,Tom Beckwith,Cyber,United Kingdom,UK & Ireland,Retail,,Renewal,2025-06-01,2026-06-01,Expired,GBP,1.0,22560,22560.0,0.1511,3408.82
BTD-2024-00102,Westhaven Cruises,Marcus Ridley,Liability,Hong Kong,Asia Pacific,Wholesale,Denholm Marsh Brokers,New Business,2024-04-24,2025-04-24,Renewed,USD,1.27,9670,7614.17,0.1038,790.35
BTD-2024-00304,Ravensworth Trading,Tom Beckwith,Marine Cargo,UK,UK & Ireland,Retail,,Renewal,2024-11-01,2025-11-01,Expired,GBP,1.0,4510,4510.0,0.1192,537.59
BTD-2025-00438,Crayford Dynamics,Eleanor  Voss,Product Recall,United Arab Emirates,Middle East & Africa,Retail,,Renewal,2025-03-01,2026-03-01,Renewed,USD,1.27,62890,49519.69,0.1631,8076.66
BTD-2025-00625,Hartsmere Aviation,Eleanor Voss,Kidnap & Ransom,United Kingdom,UK & Ireland,Retail,,Renewal,2025-09-01,2026-09-01,Live,GBP,1.0,12270,12270.0,0.2662,3266.27
BTD-2026-00858,Yeadon Rail Services,Priya Nandakumar,Fixated Threat,Ukraine,Europe,Wholesale,Ollerton & Hale,Renewal,2026-04-19,2026-10-19,Live,USD,1.27,6210,4889.76,0.1477,722.22
BTD-2024-00020,Fairholme Capital Partners,Eleanor Voss,Political Violence,United Kingdom,UK & Ireland,Wholesale,Norbury Risk Solutions,New Business,2024-01-01,2025-01-01,Renewed,GBP,1.0,20160,20160.0,0.1038,2092.61
BTD-2024-00168,Strathallan Whisky Co,Sofia Almeida,Terrorism,Greece,Europe,Wholesale,Kilbride Risk Advisers,Renewal,2024-06-01,2025-06-01,Renewed,EUR,1.17,21730,18572.65,0.1049,1948.27
BTD-2025-00548,Caldwell Maritime Holdings,Priya Nandakumar,Fixated Threat,United Kingdom,UK & Ireland,Wholesale,Jardine Wray Partners,New Business,2025-07-01,2026-07-01,Live,GBP,1.0,1860,1860.0,0.1331,247.57
BTD-2025-00507,Ardenvale Mining Corporation,Marcus Ridley,D&O,Australia,Asia Pacific,Retail,,Renewal,2025-06-01,2026-06-01,Expired,AUD,1.93,172700,89481.87,0.1465,13109.09
BTD-2025-00431,Meridian Vale Energy,Marcus Ridley,Liability,United Kingdom,UK & Ireland,Wholesale,Ollerton & Hale,Renewal,13/03/2025,2026-03-13,Renewed,GBP,1.0,24670,24670.0,0.1033,2548.41
BTD-2024-00279,Ardenvale Mining Corporation,Tom Beckwith,Fixated Threat,USA,North America,Retail,,New Business,2024-10-01,2025-10-01,Expired,USD,1.27,7120,5606.3,0.2652,1486.79
BTD-2025-00454,Harrowgate Resources Group,Eleanor Voss,Political Violence,Germany,Europe,Retail,,Renewal,2025-04-05,2026-04-05,Expired,EUR,1.17,140700,120256.41,0.2091,25145.62
BTD-2025-00585,Meridian Vale Energy,Marcus Ridley,Cyber,USA,North America,Wholesale,Eastgate Commercial Risks,New Business,2025-07-15,2026-01-15,Renewed,USD,1.27,7840,6173.23,0.0861,531.51
BTD-2025-00357,Newlyn Bay Fisheries,Eleanor Voss,K&R,United Kingdom,UK & Ireland,Retail,,Renewal,2025-01-01,2026-01-01,Renewed,GBP,1.0,10790,10790.0,0.2517,2715.84
BTD-2024-00249,Underhill Logistics,Sofia Almeida,Marine Cargo,Kenya,Middle East & Africa,Wholesale,Barrenger Insurance Brokers,Renewal,2024-09-17,2025-03-17,Renewed,USD,1.27,2360,1858.27,0.0717,133.24
BTD-2026-00736,Westhaven Cruises,Marcus Ridley,D&O,United States,North America,Wholesale,Jardine Wray Partners,Renewal,2026-01-13,2027-01-13,Live,USD,1.27,20240,15937.01,0.083,1322.77
BTD-2026-00793,Saltmarsh Infrastructure plc,Priya Nandakumar,Fixated Threat,Israel,Middle East & Africa,Retail,,New Business,2026-02-07,2027-02-07,Live,USD,1.27,4510,3551.18,0.244,866.49
BTD-2025-00659,Kelsterne Beverages,Tom Beckwith,Terrorism,United Kingdom,UK & Ireland,Retail,,New Business,2025-10-20,2026-10-20,Live,GBP,1.0,11780,11780.0,0.2033,2394.87
BTD-2025-00555,Brackenhill Logistics,Callum Reid,Cyber,United Kingdom,UK & Ireland,Retail,,New Business,2025-07-06,2026-07-06,Live,GBP,1.0,45170,45170.0,0.1415,6391.55
BTD-2024-00198,Crayford Dynamics,Marcus Ridley,D&O,United Kingdom,UK & Ireland,Wholesale,Ivory Lane Insurance,New Business,2024-07-19,2025-07-19,Renewed,GBP ,1.0,11610,11610.0,0.0768,891.65
BTD-2024-00283,Underhill Logistics,Tom Beckwith,Personal Accident,United Kingdom,UK & Ireland,Retail,,New Business,2024-10-23,2025-10-23,Expired,GBP,1.0,4570,4570.0,0.1855,847.74
BTD-2024-00004,Salterton Electronics,Marcus Ridley,Liability,United Kingdom,UK & Ireland,Wholesale,Grindley Risk Services,New Business,2024-01-01,2026-01-01,Renewed,GBP,1.0,11500,11500.0,0.0963,1107.45
BTD-2025-00362,Northgate Pharmaceuticals,Sofia Almeida,Marine Cargo,Mexico,Latin America,Wholesale,Jardine Wray Partners,New Business,2025-01-01,2025-07-01,Renewed,USD,1.27,21220,16708.66,0.0735,1228.09
BTD-2024-00288,Inglefield Robotics,Marcus Ridley,Cyber,Canada,North America,Wholesale,Kilbride Risk Advisers,New Business,2024-10-01,2025-10-01,Expired,CAD,1.72,9780,5686.05,0.0796,452.61
BTD-2024-00278,Silverdale Data Centres,Priya Nandakumar,Fixated Threat,Canada,North America,Wholesale,Jardine Wray Partners,New Business,2024-10-01,2025-10-01,Renewed,CAD,1.72,10170,5912.79,0.1485,878.05
BTD-2026-00757,Cleveland Row Partners,Sofia Almeida,Terrorism,Switzerland,Europe,Wholesale,Barrenger Insurance Brokers,Renewal,2026-01-19,2027-01-19,Live,EUR,1.17,19790,16914.53,0.1151,1946.86
BTD-2026-00760,Harrowgate Resources Group,Eleanor Voss,Terrorism,Ukraine,Europe,Retail,,Renewal,2026-01-23,2027-01-23,Live,usd,1.27,60150,47362.2,0.2068,9794.5
BTD-2024-00080,Stonegrave Construction,Eleanor Voss,Liability,United Arab Emirates,Middle East & Africa,Retail,,New Business,2024-03-25,2025-03-25,Expired,USD,1.27,21060,16582.68,0.1764,2925.18
BTD-2026-00923,Caldwell Maritime Holdings,Marcus Ridley,Active Assailant,United Kingdom,UK & Ireland,Retail,,Renewal,2026-06-01,2027-06-01,Live,GBP,1.0,29710,29710.0,0.234,6952.14
BTD-2024-00052,Thornbury Aid Foundation,Tom Beckwith,Fixated Threat,Germany,Europe,Retail,,New Business,2024-01-19,2025-01-19,Expired,EUR,1.17,5610,4794.87,0.2615,1253.86
BTD-2026-00728,Melbray Renewables,Marcus Ridley,Cyber,United States,North America,Wholesale,Denholm Marsh Brokers,Renewal,2026-01-13,2027-01-13,Live,USD,1.27,4740,3732.28,0.0854,318.74
BTD-2026-00925,Orrinshaw Media Group,Marcus Ridley,Professional Indemnity,United Kingdom,UK & Ireland,Wholesale,Fairweather & Co,New Business,16/06/2026,2027-06-16,Live,GBP,1.0,23190,23190.0,0.0842,1952.6
BTD-2026-00796,Elmsworth Manufacturing,Priya Nandakumar,Personal Accident,United Kingdom,UK & Ireland,Retail,,Renewal,2026-02-01,2027-02-01,Live,GBP,1.0,5740,5740.0,0.2087,1197.94
BTD-2025-00608,Elmsworth Manufacturing,Eleanor Voss,Terrorism,Singapore,Asia Pacific,Wholesale,Barrenger Insurance Brokers,New Business,2025-09-18,2027-09-18,Live,USD,1.27,49140,"38,692.91",0.112,"4,333.61"
BTD-2024-00044,Ravensworth Trading,Priya Nandakumar,Liability,Hong Kong,Asia Pacific,Wholesale,Jardine Wray Partners,New Business,2024-01-21,2025-01-21,Renewed,USD,1.27,17310,13629.92,0.0908,1237.6
